ID;SENT_FROM_NAME;SENT_FROM_ID;RECIVED_BY_NAME;RECIVED_BY_ID;Absendeort;Absendeort_id;Ankunftsort;Ankunftsort_id;Nummer_Harris;Journalnummer;Aufbewahrungsort;Aufbewahrungsinstitution;Signatur;url_facsimile;published_in;published_in_url;Datum;letter_text;status_letter_text;summary_en;persons_mentioned;topics_mentioned;normalized_text;scan_erhalten;upload_transkribus;ATR_processed;ATR_proofread;tei_encoded
lassberg-letter-2102;Joseph von Laßberg;lassberg-correspondent-0373;Hermann von Liebenau;lassberg-correspondent-0160;Eppishausen;lassberg-place-0043;;;1038;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;;;1839-02-04;;;;;;;;;;;
lassberg-letter-2103;Joseph von Laßberg;lassberg-correspondent-0373;August Ludwig Reyscher;lassberg-correspondent-0025;Eppishausen;lassberg-place-0043;;;1039;30;Stuttgart;Württembergische Landesbibliothek;;;;;1839-02-07;;;;;;;;;;;
lassberg-letter-2104;Joseph von Laßberg;lassberg-correspondent-0373;Karl Anton Joachim Zephyrinus Friedrich Meinrad von Hohenzollern;lassberg-correspondent-0249;Eppishausen;lassberg-place-0043;;;1040;38;Sigmaringen;Staatsarchiv;;;;;1839-02-11;;;;;;;;;;;
lassberg-letter-2105;Joseph von Laßberg;lassberg-correspondent-0373;Georg Friedrich Benecke;lassberg-correspondent-0134;Meersburg;lassberg-place-0101;;;1041;?;;;;;Rudolf Baier, Briefe aus der Frühzeit der deutschen Philologie an Georg Friedrich Benecke. Leipzig 1901 (unveränderter Neudruck: Wiesbaden 1966), S. 9;https://digital.slub-dresden.de/werkansicht/dlf/77368/1;1839-02-14;;;;;;;;;;;
lassberg-letter-2106;Joseph von Laßberg;lassberg-correspondent-0373;Johann Nepomuk Bodent;lassberg-correspondent-0213;Meersburg;lassberg-place-0101;;;1042;41;Wolfegg;Fürstlich von Waldburg-Wolfegg'sches Gesamtarchiv;;;;;1839-02-14;;;;;;;;;;;
lassberg-letter-2107;Gustav Schwab;lassberg-correspondent-0145;Joseph von Laßberg;lassberg-correspondent-0373;Unbekannt;lassberg-place-0152;;;2657;;Marbach am Neckar;Schiller Nationalmuseum;;;;;1839-02-20;;;;;;;;;;;
lassberg-letter-2108;Joseph von Laßberg;lassberg-correspondent-0373;Gustav Schwab;lassberg-correspondent-0145;Meersburg;lassberg-place-0101;;;1043;52;Marbach am Neckar;Schiller Nationalmuseum;;;;;1839-02-23;;;;;;;;;;;
lassberg-letter-2109;Johann Caspar Zellweger;lassberg-correspondent-0193;Joseph von Laßberg;lassberg-correspondent-0373;Trogen (Appenzell Ausserrhoden);lassberg-place-0150;;;2658;;Winterthur;Stadtbibliothek;Ms BRH 513/91;;;;1839-02-28;;;;;;;;;;;
lassberg-letter-2110;Joseph von Laßberg;lassberg-correspondent-0373;Johann Caspar Zellweger;lassberg-correspondent-0193;Meersburg;lassberg-place-0101;;;1044;63;Trogen;Kantonsbibliothek Appenzell A.Rh.;;;Carl Ritter, Briefwechsel zwischen Joseph Freiherrn von Lassberg und Johann Caspar Zellweger. St.Gallen 1889, S. 172/t;https://books.google.de/books?id=KIHHQBvr1nkC;1839-03-05;;;;;;;;;;;
lassberg-letter-2111;Joseph von Laßberg;lassberg-correspondent-0373;Ludwig Hassenpflug;lassberg-correspondent-0283;Meersburg;lassberg-place-0101;;;1045;68;Karlsruhe;Badische Landesbibliothek;;;;;1839-03-07;;;;;;;;;;;
lassberg-letter-2112;Joseph von Laßberg;lassberg-correspondent-0373;Dieterich von Bocholtz;lassberg-correspondent-0073;Meersburg;lassberg-place-0101;;;1046;80;Hinnenburg;Archiv Bocholtz-Asseburg;;;Horst Conrad, Friedrich Carl von und zu Brenken (1790-1867). Ein Beitrag zum ständischen Konservativismus. In: WZ 133 (1983), S. 85-127, S. 113/t;https://www.lwl.org/westfaelische-geschichte/txt/wz-6025.pdf;1839-03-16;;;;;;;;;;;
lassberg-letter-2113;Johann Caspar Zellweger;lassberg-correspondent-0193;Joseph von Laßberg;lassberg-correspondent-0373;Trogen (Appenzell Ausserrhoden);lassberg-place-0150;;;2659;;Winterthur;Stadtbibliothek;Ms BRH 513/91;;Carl Ritter, Briefwechsel zwischen Joseph Freiherrn von Lassberg und Johann Caspar Zellweger. St.Gallen 1889, S. 171;https://books.google.de/books?id=KIHHQBvr1nkC;1839-03-29;;;;;;;;;;;
lassberg-letter-2114;Joseph von Laßberg;lassberg-correspondent-0373;Therese Luise von Droste-Hülshoff;lassberg-correspondent-0349;Meersburg;lassberg-place-0101;;;1047;88;Havixbeck;Archiv Hülshoff;;;;;1839-04-01;;;;;;;;;;;
lassberg-letter-2115;Christian Wilhelm Sixt von Armin;lassberg-correspondent-0066;Joseph von Laßberg;lassberg-correspondent-0373;Koblenz;lassberg-place-0081;;;2660;;Weimar;Goethe- und Schillerarchiv;;;;;1839-04-09;;;;;;;;;;;
lassberg-letter-2116;Joseph von Laßberg;lassberg-correspondent-0373;Albert Lucian Constans Schott;lassberg-correspondent-0005;Meersburg;lassberg-place-0101;;;1048;93;Stuttgart;Württembergische Landesbibliothek;;;;;1839-04-12;;;;;;;;;;;
lassberg-letter-2117;Albert Lucian Constans Schott;lassberg-correspondent-0005;Joseph von Laßberg;lassberg-correspondent-0373;Zürich;lassberg-place-0166;;;2661;;Marbach am Neckar;Schiller Nationalmuseum;;;;;1839-04-17;;;;;;;;;;;
lassberg-letter-2118;August Ludwig Reyscher;lassberg-correspondent-0025;Joseph von Laßberg;lassberg-correspondent-0373;Tübingen;lassberg-place-0148;;;2662;;Marbach am Neckar;Schiller Nationalmuseum;;;;;1839-04-28;;;;;;;;;;;
lassberg-letter-2119;Joseph von Laßberg;lassberg-correspondent-0373;Johann Nepomuk Bodent;lassberg-correspondent-0213;Meersburg;lassberg-place-0101;;;1049;99;Wolfegg;Fürstlich von Waldburg-Wolfegg'sches Gesamtarchiv;;;;;1839-04-30;;;;;;;;;;;
lassberg-letter-2120;Joseph von Laßberg;lassberg-correspondent-0373;Jacob Grimm;lassberg-correspondent-0170;Meersburg;lassberg-place-0101;;;1050;102;Berlin;Staatsbibliothek Preussischer Kulturbesitz;;;Albert Leitzmann, Briefe des Freiherrn Joseph von Laßberg an Jakob Grimm. In: Sitzungsberichte der Preußischen Akademie der Wissenschaften. Berlin 1931, S. 1026-1105, S. 109;-;1839-05-21;;;;;;;;;;;
lassberg-letter-2121;Joseph von Laßberg;lassberg-correspondent-0373;Heinrich Eduard Kausler;lassberg-correspondent-0149;Meersburg;lassberg-place-0101;;;1051;;Stuttgart;Württembergische Landesbibliothek;;;;;1839-06-12;;;;;;;;;;;
lassberg-letter-2122;Joseph von Laßberg;lassberg-correspondent-0373;Ludwig Hassenpflug;lassberg-correspondent-0283;Meersburg;lassberg-place-0101;;;1052;109;Karlsruhe;Badische Landesbibliothek;;;;;1839-06-14;;;;;;;;;;;
lassberg-letter-2123;Bernhard Zeerleder;lassberg-correspondent-0043;Joseph von Laßberg;lassberg-correspondent-0373;Steinegg;lassberg-place-0145;;;2663;;Bern;Burgerbibliothek;;;;;1839-06-23;;;;;;;;;;;
lassberg-letter-2124;Joseph von Laßberg;lassberg-correspondent-0373;Friedrich Carl von und zu Brenken;lassberg-correspondent-0113;Meersburg;lassberg-place-0101;;;1053;110;Erpernburg;Archiv der Freiherren von und zu Brenken;;;Volker Schupp, Unbekannte Briefe des Reichsfreiherrn Joseph von Laßberg an Friedrich Carl Freiherrn von und zu Brenken. In: WZ 128(1978), S. 119-59. Ebenso in: Badische Heimat 58 (1978), S. 397-427, S. 146;https://www.lwl.org/westfaelische-geschichte/txt/wz-9494.pdf;1839-06-24;;;;;;;;;;;
lassberg-letter-2125;Joseph von Laßberg;lassberg-correspondent-0373;Gustav Schwab;lassberg-correspondent-0145;Meersburg;lassberg-place-0101;;;1054;114;Marbach am Neckar;Schiller Nationalmuseum;;;;;1839-07-02;;;;;;;;;;;
lassberg-letter-2126;Joseph von Laßberg;lassberg-correspondent-0373;Ignaz Heinrich von Wessenberg;lassberg-correspondent-0168;Meersburg;lassberg-place-0101;;;1055;117;Konstanz;Stadtarchiv;;;;;1839-07-06;;;;;;;;;;;
lassberg-letter-2127;Joseph von Laßberg;lassberg-correspondent-0373;Karl Anton Friedrich Meinrad Fidelis von Hohenzollern-Sigmaringen;lassberg-correspondent-0248;Meersburg;lassberg-place-0101;;;1056;120;Sigmaringen;Staatsarchiv;;;Franz Herberhold, Eine Empfehlung des Freiherrn August von Haxthausen als Präsident der Geheimen Konferenz in Sigmaringen 1839. In: Westfalen 32 (1954), S. 236ff, S. 237;-;1839-07-10;;;;;;;;;;;
lassberg-letter-2128;Carl Johann Greith;lassberg-correspondent-0057;Joseph von Laßberg;lassberg-correspondent-0373;St. Gallen;lassberg-place-0141;;;2664;;Adliswil;Familie Luzzi-Wirth;;;Arthur Brunhart, Eine Freundschaft über den Bodensee. Briefe zwischen Joseph von Laßberg und Carl Johann Greith. Ein Beitrag zur schweizerisch-deutschen Gelehrtengeschichte des 19. Jahrhunderts. In:  Schriften des Vereins für Geschichte des Bodensees und seiner Umgebung 103 (1985), S. 107-63, S. 162;https://www.digishelf.de/piresolver?id=bsz408032952;1839-07-12;;;;;;;;;;;
lassberg-letter-2129;Joseph von Laßberg;lassberg-correspondent-0373;Ludwig Hassenpflug;lassberg-correspondent-0283;Meersburg;lassberg-place-0101;;;1057;123;Karlsruhe;Badische Landesbibliothek;;;;;1839-07-17;;;;;;;;;;;
lassberg-letter-2130;Gustav Schwab;lassberg-correspondent-0145;Joseph von Laßberg;lassberg-correspondent-0373;Gomaringen;lassberg-place-0055;;;2665;;Marbach am Neckar;Schiller Nationalmuseum;;;;;1839-07-22;;;;;;;;;;;
lassberg-letter-2131;Joseph Pius Moosbrugger;lassberg-correspondent-0235;Joseph von Laßberg;lassberg-correspondent-0373;Dornbirn;lassberg-place-0038;;;2666;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;Karl Siegfried Bader, Lassberg-Studien. In: Montfort 9.2 (1957), S. 127-64, S. 155;https://www.digishelf.de/piresolver?id=bsz278241670;1839-07-25;;;;;;;;;;;
lassberg-letter-2132;Joseph von Laßberg;lassberg-correspondent-0373;Casimir Pfyffer von Altishofen;lassberg-correspondent-0062;Ãœberlingen;lassberg-place-0007;;;1058;127;Luzern;Zentralbibliothek;;;;;1839-07-29;;;;;;;;;;;
lassberg-letter-2133;Joseph von Laßberg;lassberg-correspondent-0373;Werner von Haxthausen;lassberg-correspondent-0359;Meersburg;lassberg-place-0101;;;1059;128;Karlsruhe;Badische Landesbibliothek;;;;;1839-07-29;;;;;;;;;;;
lassberg-letter-2134;Jenny von Droste zu Hülshoff;lassberg-correspondent-0176;Joseph von Laßberg;lassberg-correspondent-0373;Meersburg;lassberg-place-0101;;;2667;;Stapel bei Havixbeck;Archiv des Freiherrn Raitz von Frentz-Droste zu Hülshoff;;;;;1839-08-01;;;;;;;;;;;
lassberg-letter-2135;Joseph von Laßberg;lassberg-correspondent-0373;Johann Adam Pupikofer;lassberg-correspondent-0179;Meersburg;lassberg-place-0101;;;1060;137;Winterthur;Stadtbibliothek;Ms BRH 46/5;;Johannes Meyer, Briefwechsel zwischen J. von Laszberg und Johann Adam Pupikofer. In: Alemannia 15 (1887), S. 231-88, S. 279;https://books.google.de/books?id=dXkKAAAAIAAJ;1839-09-03;"Meersburg am 3. September 1839. Vererter Herr und Freund! „ er lúgt wie ein bott! "" ist bei uns Schwaben eine allgemeine spruchwortliche redensart: sollte sie wol unsern nachbarn im Thurgau ganz unbekannt sein? wir erwarten die entbindung meiner lieben frau nicht vor Weihnachten; aber Iren glúkwunsch zu einem iungen sone nemen wir, lieber freund! als ein glúkbringendes Augurium an, da auch alle übrigen warzeichen bei der gesegneten darauf deuten. In Überlingen musste ich mich mit 14 statt 21 bádern begnügen; weil mein schwager Werner Droste frúher als wir in erwarteten, ankam. nach einem aufenthalte von 14 tagen verließ er uns am lezten mitfwoche wieder und ist nun wol zu hause angelangt. In Überlingen fand ich eine 10 fuß lange und 13 zoll breite, auf beiden Seiten beschriebene pergamentrolle des XIII iarh., welche die áltesten Sazungen dieser ehemaligen Reichsstadt enthált. ich nam sie mit hieher und hatte bereits den achten teil derselben abgeschrieben, als mir aus einem schweizerischen kloster eine ganze schachtel voll 36 urkunden, meist aus dem XIII. iarh. mit vielen herrlich erhaltenen siegeln, zukam , die ich nur kurze zeit behalten darf und folglich mit unterbrechung jeder andern arbeit, alle tage hindurch abschreiben muß. dies soll mich aber nicht verhindern auf den 17 diesen in Frauenfeld, wohin Sie mich citiren, einzufinden; wenn ich námlich gesund und die witterung zu solcher reise gúnstig genug sein sollte, denn non sum qualis eram, bonae sub regno Cynarae! Mit vergnúgen hatten Jenny und ich gelesen, daß Sie alle glüklich und wol und mit irer kurzen reise zufrieden, noch am námlichen tage da Sie mich verliessen, wieder bei iren Penaten angekommen sind: danken Sie in meinem namen Iren lieben kindern für die gute meinung, welche Sie von den alten Schwaben gewonnen haben: ich habe das mit warer freude gehort; obschon man auch hier sagen kann: fuimus Troës! --- Sagen Sie im Scherb'schen hause, nebst vielen grúßen von uns, daß, wenn sie iren besuch aufsparen wollen, bis Jenny aus den Wochen ist, wir dann keine hofnung hátten sie in diesem iare mer zu sehen und wir uns noch immer schmeicheln, daß sie den herbst nicht vorüber gehen lassen werden, one die schwäbischen trauben zu verkosten. ebendasselbe bitte ich auch unserm guten Imhof, mit nicht weniger herzlichen grúßen auszurichten! Gottlob! sind wir alle wol und gesund, abgerechnet die gewónlichen gefarlosen úblichkeiten, welche den zustand meiner lieben frau zu begleiten pflegen. wir alle grúßen Sie und die Irigen viele male, und hoffen, wenn Scherbs ie kommen sollten, daß es in gesellschaft Irer frau pfarrerin und kámerin geschehen werde. Nun kere ich wieder zu meinen urkunden. Leben Sie wol! gott befolen! von Irem ergebensten Joseph v. Laßberg. Recht gerne móchte ich noch vor eintritt des winters 5-10 fåßer wetterkalk von Herren von Muralt beziehen, den betrag dafür wurde ich im bei meinem mandatarius H. Kamênisch in Guggenbúhl anweisen. der transport konnte úber Utwil, Gúttingen oder Bottigkofen geschehen. Sie würden mich verertester freund! durch besorgung dieser angelegenheit ungemein verbinden; aber es múßte noch binnen wenigen wochen zu stande kommen; spáter fürchte ich, móchte der aufguß nicht mer gehörig vertroknen.";to_be_processed;;;;;;;;;
lassberg-letter-2136;Joseph von Laßberg;lassberg-correspondent-0373;August Ludwig Reyscher;lassberg-correspondent-0025;Meersburg;lassberg-place-0101;;;1061;139;Stuttgart;Württembergische Landesbibliothek;;;;;1839-09-05;;;;;;;;;;;
lassberg-letter-2137;Joseph von Laßberg;lassberg-correspondent-0373;Friedrich Carl von und zu Brenken;lassberg-correspondent-0113;Meersburg;lassberg-place-0101;;;1062;141;Erpernburg;Archiv der Freiherren von und zu Brenken;;;Volker Schupp, Unbekannte Briefe des Reichsfreiherrn Joseph von Laßberg an Friedrich Carl Freiherrn von und zu Brenken. In: WZ 128(1978), S. 119-59. Ebenso in: Badische Heimat 58 (1978), S. 397-427, S. 148;https://www.lwl.org/westfaelische-geschichte/txt/wz-9494.pdf;1839-09-08;;;;;;;;;;;
lassberg-letter-2138;Joseph von Laßberg;lassberg-correspondent-0373;Gustav Schwab;lassberg-correspondent-0145;Meersburg;lassberg-place-0101;;;1063;142;Tübingen;Universitätsbibliothek;;;;;1839-09-10;;;;;;;;;;;
lassberg-letter-2139;Johann Adam Pupikofer;lassberg-correspondent-0179;Joseph von Laßberg;lassberg-correspondent-0373;Bischofszell;lassberg-place-0025;;;2668;;Frauenfeld;Staatsarchiv Thurgau;9'45, 1.1/75.1;;Johannes Meyer, Briefwechsel zwischen J. von Laszberg und Johann Adam Pupikofer. In: Alemannia 16 (1888), S.  1-32 und 97-154, S. 145;https://books.google.de/books?id=XWY5AAAAMAAJ;1839-09-12;"Mein hochverehrtester Herr und Freund! Ungeachtet die Nachricht von dem Ihrem Hause wiederfahrnen Heile von Ihnen für falsch erklärt worden ist, freue ich mich derselben dennoch, weil Sie von Ihnen so günstig gedeutet worden. Ich überlasse mich der Zuversicht, daß darin etwas prophetisches liege. Dagegen hat die Zürchersche Revolution in die Hoffnung, Sie am 17. Sept. in Frauenfeld zu sehen, einen Strich gezogen. Aus Furcht, die Zahl der Besuchenden möchte klein, der Reiz, durch politische Erörterungen zu zerfallen, groß werden, hat die Direktions Kommission beschlossen, die Versammlung zu verschieben, wie Sie das wahrscheinlich in der Thurg. Zeitung schon gelesen haben, wovon ich Ihnen aber doch, der größern Sicherheit wegen, noch besondere Nachricht zu geben, nicht unterlassen wollte. Ihre Aufträge an Herrn Dr. Scherb habe ich treulich ausgerichtet. Sie werden ohne Zweifel bald den gewünschten Besuch bekommen. Herr von Muralt hat den Kalk auf künftigen Montag disponibel zu machen versprochen. Ich warte täglich auf die Utwyler Fuhrleute, um mit denselben den Lieferungs-Kontrakt abzuschließen. Indessen glaubt Herr Muralt, es möchte die Jahreszeit bereits zu spät sein, den Kalkguß noch zu fertigen; denn wenn er nicht ganz austrocknen könne, so halte er nicht. Daher habe er Herrn Landammann Zellweger in Trogen diesen Herbst noch einen Kalkguß fertigen zu lassen, abgerathen. Herr von Imhof erwartet seinen Herrn Bruder erst in einigen Wochen, da er gegenwärtig im Hessenlande bei der Fräulein Imhof sei. An Ihrem Urkundenschatze hätte ich gerne auch Theil genommen; allein es liegt jetzt mehr als der Hummelberg zwischen Ihnen und mir. Doch tröste ich mich mit der Hoffnung, daß Sie vorkommende Brosamen der Thurgoja aufbewahren werden. Ich bin noch nie von Ihnen weggegangen, ohne durch Ihren Überfluß bereichert worden zu sein. In meinem Hause genießt alles der besten Gesundheit. Dasselbe setze ich bei Ihnen voraus, und wenn die Gebete und Wünsche eines Akatholiken vom Himmel berücksichtigt werden, so glauben Sie nur, daß Sie und die lieben Ihrigen etwas von Ihrem allseitigen Wohlbefinden auch uns verdanken. Mit steter Freundschaft und Verehrung bleibt Ihnen ergeben Ihr Diac. Pupikofer. Bischofzell, 12. Sept. 1839.";to_be_processed;;;;;done;done;done;;
lassberg-letter-2140;Joseph von Laßberg;lassberg-correspondent-0373;Johann Mailáth;lassberg-correspondent-0208;Meersburg;lassberg-place-0101;;;1064;145;Karlsruhe;Badische Landesbibliothek;;;;;1839-09-17;;;;;;;;;;;
lassberg-letter-2141;Johann Adam Pupikofer;lassberg-correspondent-0179;Joseph von Laßberg;lassberg-correspondent-0373;Bischofszell;lassberg-place-0025;;;2669;;Frauenfeld;Staatsarchiv Thurgau;9'45, 1.1/75.1;;Johannes Meyer, Briefwechsel zwischen J. von Laszberg und Johann Adam Pupikofer. In: Alemannia 16 (1888), S.  1-32 und 97-154, S. 145;https://books.google.de/books?id=XWY5AAAAMAAJ;1839-09-26;"Bischofzell, 26. Sept. 1839. Mein hochverehrtester Herr Baron! Soeben von Frauenfeld zurückgekehrt, vernehme ich, daß Herr von Muralt Ihnen die 10 Fässer Kalk über Konstanz übermacht und Ihnen zugleich zu dem Dienste sich bereit erklärt habe, Ihnen einen mit der Verfertigung der Kalkgüsse vertrauten Mann zu senden; es liege ihm nämlich daran, daß die Arbeit gelinge, und so wäre es ihm selbst lieb, dieselbe durch technische Kunstfertigkeit gesichert zu wissen. Sie mögen also gefälligst disponiren, und Ihre Befehle entweder mittelbar durch mich oder unmittelbar an Herrn von Muralt ertheilen. Zu näherer Aufklärung über die Spedition des Kalkes muß ich indessen nachtragen, daß ich zwar mit den Utwyler Fuhrleuten unterhandelte, aber von einem Tage zum andern aufgezögert wurde, und daher zuletzt nichts besseres zu thun wußte, als Herrn v. M. selbst die Spedition zu übertragen, in der Meinung, daß, wenn Sie vielleicht auch 15 xr mehr Gebühr für das Faß zahlen, dies weniger wichtig sei als eine Verzögerung bis zum Frühjahre. Auch glaubt Herr v. M., da der Kalkguß überdeckt werde mit Erde, so sei keine Bedenklichkeit, denselben diesen Herbst noch zu fertigen. Etwas anderes wäre, wenn er der freien Luft über den Winter ausgesetzt wäre. Dies wissen Sie freilich schon längst; allein als gewissenhafter Diener berichte ich alles, was Sache gehört. General Imhof ist seit 10 Tagen in Hauptwyl, und unser lieber Imhof hat seine letzte Willenserklärung nach seinem Beirathe unterzeichnen lassen. Es war mir bei dem Akte ganz wehmüthig; aber Imhof selbst blieb so ruhig, wie er immer ist, im Gegentheile, er schien freudig in dem Bewußtsein, einmal mit der Welt abgeschlossen zu haben. Das wird ihn aber nicht hindern, seinen Bruder über den See zu Ihnen zu geleiten. Noch weiß ich indessen den Tag nicht. Da wir aber auf morgen Abend zu einem Abendessen mit Herrn Scherbs nach Hauptwyl eingeladen sind, so schließe ich daraus, daß die Abreise nahe sei, und daß Sie der Ankunft der lieben Gäste im Anfange der künftigen Woche entgegensehen dürfen. Ich würde sie gerne begleiten; aber Amtsgeschäfte machen Dienstag bis Freitag meine Anwesenheit in hier unerläßlich, und ob ich bei Gelegenheit des Seminar Examens in Kreuzlingen am 14. oder 21. Oct. und den darauf folgenden Tagen zu Ihnen hinüberschwimmen könne, ist sehr zweifelhaft. Gebundene schwimmen schlecht, selbst wenn sie die Hexerei verstehen. Soll ich Ihnen noch etwas von der Politik schreiben und von der Regierungs Liederlichkeit und dem heiligen Eifer des Unverstandes der Volks Souveränität? O nein! Taciti deploremus vanitatem. Gott befohlen seien Sie mit Ihrer Frau Gemahlin und  Ihren lieblichen Kindern; das ungesehene mit eingeschlossen!  Mit der innigsten Verehrung bleiben Ihre Bischofzellischen  Freunde Ihnen zugethan, besonders Ihr Pupikofer.";to_be_processed;;;;;done;done;done;;
